0.2689962 -0.012391548 0.79992099 0.68736145 0.83736638 -0.11208997 0.62179219 -0.072192025 0.36319966 -0.45273163 0.3517487 0.18361952 0.1777262 -0.35759702 0.5322386 0.89740711 -0.0059390076 0.33736763 0.82596228 -0.03108627 0.32963601 0.91727631 0.019690128 0.33516287 0.72914115 0.52829701 0.64105103 -0.10252706 0.11240151 -0.017235813 0.053174712 -0.87860602 0.93043734 0.06519932 0.0097701983 0.010441313 0.96129335 0.9153318 0.90960287 0.50807539 -0.36739025 0.47679162 0.67778402 -0.29196798 0.5282867 -0.018175057 0.46613861 -0.18998809 0.13399721 -0.58721949 0.93295046 -0.025575723 0.10560382 0.83529687 0.89438615 0.784358 -0.002178886 0.1579166 0.27576842 0.51731571 0.45891465 -0.56097625 0.49655371 0.058143204 0.96366627 0.98585879 0.9741774 0.21470838 0.25233622 0.46242738 0.15752095 -0.27664935 0.056309618 0.3432315 -0.047284466 0.14652358 0.066651965 0.65528937 -0.58652338 -0.1886781 0.21737986 -0.58652338 -0.1886781 0.21737986 -0.050394639 -0.14734564 0.1931298 -0.3930554 0.3197262
0.31001933 -0.055972223 0.1178553 -0.23825197 0.16949954 0.57742744 0.057313394 -0.10680164 0.098027805 0.20615765 -0.039176491 0.01459086 0.03588531 0.27284327 0.013949643 0.84203875 -0.34044325 0.10503881 0.7798802 -0.34398347 0.11398388 0.843678 -0.33336222 0.089042881 0.59248763 0.53500826 0.67990789 0.26158807 0.47083517 0.25469845 0.34380413 0.64573462 0.80162551 0.19206459 -0.019799363 0.32832704 -0.092677614 0.19871246 0.4074848 0.47235714 0.0088582098 -0.054849463 0.12025787 0.10569435 0.45273946 -0.017533756 0.088682002 0.13141779 0.38434118 0.15327737 -0.030244182 0.019782579 0.053208167 0.033874129 0.1418795 0.089328858 0.17867243 -0.052326109 -0.093118768 -0.28637158 0.13393532 -0.15201557 0.3222702 0.36026012 -0.84391384 0.38123493 0.26032857 0.28012798 -0.06210767 0.45188048 0.061798191 0.53293584 0.18639191 0.20139187 0.082234498 -0.048167708 0.43812941 0.21700217 0.83017111 0.1087933 0.19432619 0.83017111 0.1087933 0.19432619 -0.25769088 0.26444419 -0.035443852 0.86898042 0.21775553
0.26426913 -0.011202192 0.3282424 0.063928817 0.451278 0.0037522673 -0.19574198 -0.063840887 0.25057331 -0.086639269 0.068343716 0.12547261 0.0015793573 0.068235739 0.38676703 0.90255032 -0.34847437 0.14294551 0.84660253 -0.35795469 0.13659765 0.91417038 -0.32105982 0.14032161 0.74219969 0.4206173 0.55696916 -0.1796175 0.16276887 0.26041441 0.36701808 0.95114518 0.19807658 0.23296959 0.26248678 0.54872731 0.025830328 -0.21799613 0.3203346 0.061944419 0.49241983 -0.1470316 0.31047509 0.33375388 -0.04097436 0.041340846 0.11958037 0.055188089 0.15345704 -0.095832856 0.21372321 -0.19485297 0.039694152 0.46486134 0.59496637 0.21721804 0.3227875 -0.095077392 0.24154607 0.024088092 0.11597776 -0.13577522 0.15372373 0.062410711 0.22294992 0.62973711 0.42049297 0.1404499 0.45913112 -0.38872756 0.25703947 0.35774833 -0.28338477 0.11278703 0.38483093 -0.48170503 0.35630004 0.19645739 0.77169311 -0.27380708 -0.052842693 0.77169311 -0.27380708 -0.052842693 0.14330045 0.8336973 0.24405257 0.94099711 0.2800318
0.27273142 -0.028275581 0.84030367 0.6750442 0.81133231 -0.049303899 0.31450888 -0.14211495 0.035534445 0.27545372 -0.31862513 -0.10927038 0.045739843 0.14273639 0.86231705 0.89607129 -0.35656824 0.17396375 0.82241896 -0.36555277 0.18329499 0.91609334 -0.33225466 0.16574555 0.72577437 0.59490704 0.60800184 0.33135981 0.31381867 0.65894617 0.65662738 0.62495026 0.98146598 0.076564628 0.025997598 0.02048294 0.98942597 0.98485715 0.98791317 0.22084897 0.055818548 0.37772965 0.091015978 0.13262556 0.53954528 -0.019376589 0.081535257 0.091895971 0.13506152 -0.040213843 0.45465886 -0.036293119 0.12708226 0.83656752 0.89332088 0.8177979 -0.14471318 0.32153154 0.30018708 0.04983303 0.2222477 0.2957304 -0.46976788 -0.35408387 0.99253667 0.98969602 0.9876657 -0.15308627 0.31971618 0.13431883 0.23650645 -0.118654 0.47356455 0.15854786 0.015973708 0.22934831 -0.050490064 -0.014467078 -0.28953173 0.21159912 -0.021123182 -0.28953173 0.21159912 -0.021123182 0.43453401 -0.0032579059 -0.24467508 -0.49537661 0.0082760444
0.29493279 -0.018148994 0.82818705 0.68561155 0.84735952 0.13584637 0.061617172 0.39417339 -0.20541399 0.22793204 0.091563921 0.49050412 -0.25590196 0.35284296 -0.14466638 -0.56124794 0.77026141 0.63556832 -0.61916969 0.7232765 0.62267582 -0.51415862 0.78463898 0.63593901 -0.99309711 0.72122698 0.71583772 -0.01229379 -0.010436212 0.091851669 0.10725338 -0.07501192 -0.63739689 0.079098632 0.015055689 0.012241295 0.99252048 0.98841177 0.99124235 0.16334074 0.053752666 -0.087853036 0.018631384 0.27511505 0.3712884 0.41392263 0.010161797 0.31882156 0.43723957 -0.095828698 0.11157434 -0.039533916 0.061494108 0.83819895 0.91201301 0.80564712 -0.11282402 0.20254943 0.021355456 0.038250814 -0.099870428 0.039577534 0.12495412 0.48696631 0.99575317 0.99495498 0.98981155 -0.19287093 0.1463342 0.066618276 0.16773459 0.15977617 0.11457138 -0.085840644 0.13913179 -0.10343649 0.040110629 0.12985109 -0.51083309 -0.032864418 0.173944 -0.51083309 -0.032864418 0.173944 0.25115068 -0.21969392 0.19375416 -0.66662109 0.1529927
0.27456229 -0.015755629 0.84209331 0.68824974 0.84750206 0.024440289 -0.033132194 0.45338557 -0.2172891 0.22539396 -0.0032776352 0.24177643 0.018544295 -0.11848148 -0.37529125 -0.32938962 0.78696115 0.59374766 -0.39746962 0.73949387 0.58137694 -0.28168033 0.80122431 0.59474899 -0.98060825 0.193884 0.22288645 0.0386658 0.048686984 0.30749813 0.3273746 -0.8268924 -0.93640904 0.087652198 0.019044322 -0.01420024 0.99096328 0.98555292 0.98602869 0.15288577 0.3592518 0.055918618 0.025307995 0.46509786 0.22604014 -0.014229009 0.31527918 -0.22336281 0.42745111 -0.2254647 -0.22749981 -0.027438031 0.084819944 0.84346422 0.84441112 0.79465871 -0.19534432 0.27312641 0.6123927 0.26806507 -0.03324606 0.018927244 0.16844514 -0.17407149 0.99742144 0.96760674 0.97935368 -0.10432539 0.35536381 0.15155511 0.61945059 -0.17310821 0.0028111319 0.26302952 0.018276648 0.16043974 0.19138827 -0.011287794 -0.7595689 -0.40339958 0.40992064 -0.7595689 -0.40339958 0.40992064 -0.20229687 -0.49336004 -0.063436542 -0.6706916 -0.50893193
0.27873663 -0.048279124 0.23247559 -0.088188431 -0.12968823 -0.057229721 0.38285883 -0.20387432 0.14429747 -0.028803714 0.33334893 -0.054147827 0.17683528 -0.24659297 0.54603088 0.84910036 -0.31632798 -0.28276642 0.78773904 -0.31762624 -0.26709341 0.84272689 -0.30140667 -0.29370753 0.60967287 0.5953029 0.74420565 0.51840353 0.65531111 0.48944284 0.65151268 0.82347699 0.45792783 0.0094297286 -0.0085632383 0.12413225 -0.20046839 0.23724653 0.38292994 0.064029647 -0.08325546 0.14383652 0.10875706 -0.21009531 0.40561261 -0.14852683 0.17050688 -0.11319838 -0.12034982 -0.36984704 0.36286835 0.3937664 -0.14236223 0.63494704 0.56359937 0.23821752 -0.074170137 0.18243099 0.025191625 0.32086664 0.028130357 -0.086315626 0.3758267 0.46763902 0.2585939 0.40362045 0.40777973 -0.11753576 0.19810724 0.098606972 0.1715093 0.070616723 0.2988936 0.10663013 -0.033529376 0.13900762 0.62775169 0.32456119 0.86451048 0.026085485 -0.17359652 0.86451048 0.026085485 -0.17359652 -0.17963998 0.48598269 0.25405349 0.88161698 0.25453901
0.27616038 -0.018258159 0.8269997 0.68952176 0.84560995 -0.15720247 0.12730851 0.18162515 -0.085335315 0.24970799 -0.22218454 0.3070244 -0.17629707 0.13137529 -0.39162343 -0.54135944 0.76948547 0.63553833 -0.60089814 0.72236069 0.62286178 -0.50548692 0.78344821 0.6365836 -0.99586122 0.6801931 0.67336545 0.11378262 0.12691244 0.40746013 0.43214091 0.98996611 -0.81212219 0.059309913 0.0048735219 0.00020497514 0.98752765 0.99437806 0.99117125 -0.019031829 -0.0041783809 0.13999489 0.049181633 0.48543915 0.16013763 0.27518229 0.010950654 0.13148294 0.1262091 0.14876612 0.14038842 -0.029695515 0.073190939 0.84120182 0.9020571 0.81902646 0.018620738 0.096636107 -0.022085376 0.090855678 -0.1096407 0.091857919 0.080730846 0.18686805 0.99664148 0.99268497 0.99299461 0.023349376 0.25331434 -0.050497914 0.13401194 0.18522579 0.15260185 -0.033996508 0.17725968 0.053133654 0.001906921 0.1363884 -0.50477055 0.051879217 -0.10975343 -0.50477055 0.051879217 -0.10975343 0.51929815 -0.33581333 0.11446335 -0.63889014 0.61182036
0.24683451 -0.043831863 0.32691836 0.050507297 0.39085597 0.24702338 0.3855512 -0.22970519 0.24168369 -0.18566383 0.28269463 -0.26345778 0.22125692 -0.27695421 0.18964781 0.83518057 -0.46785265 0.048682733 0.77663916 -0.4728725 0.049222105 0.83088419 -0.44843681 0.043561819 0.57602813 0.70134874 0.76658226 0.55845066 0.67031493 0.61912112 0.66072048 0.7857419 -0.35652673 -0.18209847 0.36010594 0.10397843 0.11743666 0.41817887 0.67941046 0.32830239 -0.23373744 0.11311552 0.12430811 0.11779852 -0.17756523 -0.28453032 0.11225038 -0.2318033 -0.16226168 -0.18287641 0.23447641 -0.076400192 0.070177181 0.51368312 0.75260838 0.3976959 0.23559403 -0.22729627 0.09974227 0.18743171 0.051401153 -0.17141814 0.19306827 0.24788478 0.62646216 0.80444485 0.65308003 0.23287133 -0.12264952 0.12437895 0.26252937 0.085841207 0.17689333 0.16951602 0.075812414 -0.082160111 0.22989163 -0.10085822 0.75016886 -0.082827732 0.32800851 0.75016886 -0.082827732 0.32800851 -0.18108447 0.93161551 0.47678697 0.83302515 0.32276685
0.24514236 -0.015805672 0.20553701 -0.043426441 0.39185572 0.23454499 0.28555636 -0.29071463 0.20757784 0.065001431 0.011233591 -0.22719414 0.074721369 0.11999213 0.28069326 0.84035543 -0.4870767 0.023788423 0.7806846 -0.49352764 0.025702982 0.84416732 -0.46413414 0.018277678 0.58841477 0.67897893 0.76810764 0.47915515 0.58695174 0.59541563 0.63835008 0.68131125 -0.4052546 0.11049525 -0.070842697 0.039229171 -0.27141229 0.46898668 0.55957601 0.17404145 -0.010276724 -0.10459187 0.063874044 0.21240909 0.024691995 -0.26240054 -0.06344348 -0.10992668 0.11832853 0.37973967 0.41704256 0.017022734 0.13415122 0.23497708 0.63465642 0.50842035 0.20149482 -0.11197895 0.24400171 0.19157364 -0.10305 -0.11932562 0.052116542 -0.27306431 0.18066643 0.81037548 0.32284199 0.25968396 0.0011142175 0.29515494 0.23860459 -0.0016747062 -0.040636281 0.32954633 0.21630656 0.24438403 0.39306792 0.39744315 0.77278296 -0.08900362 0.079865613 0.77278296 -0.08900362 0.079865613 0.041147821 0.58213516 0.62466495 0.84832324 0.1734581
